track,artist,date,rating 
"b""Drinkin' Wine, Spo-Dee-O-Dee / Blues Mixture (I'd Rather Drink Muddy Water)""","b'""Stick"" McGhee and His Buddies'",March 1949 ,3.64
b'Mrs. Vandebilt / Bluebird',b'Paul McCartney & Wings',January 1974 ,3.63
,,,
b'Power and the Passion',b'Midnight Oil',1982,3.68
b'Comes a Time / Motorcycle Mama',b'Neil Young',20 November 1978 ,3.70
b'Ice Boy',b'Corbin',25 July 2017 ,3.70
b'Positive Contact',b'Deltron 3030',2001,3.64
b'A Glorious Dawn',b'Symphony of Science',9 November 2009 ,3.58
b'Chemtrails / Vampire Voltage No. 6',b'Beck',30 June 2008 ,3.59
b'Flower / Halloween',b'Sonic Youth',January 1986 ,3.61
,,,
"b'I Want You, I Need You, I Love You / My Baby Left Me'",b'Elvis Presley',12 May 1956 ,3.61
b'So Easy',b'R\xc3\xb6yksopp',1999,3.71
b'Clouds Across the Moon',b'RAH Band',30 March 1985 ,3.57
b'Kung Fu / Day of the Triffids',b'Ash',20 March 1995 ,3.66
b'Down Town / \xe3\x81\x84\xe3\x81\xa4\xe3\x82\x82\xe9\x80\x9a\xe3\x82\x8a',b'\xe3\x82\xb7\xe3\x83\xa5\xe3\x82\xac\xe3\x83\xbc\xe3\x83\xbb\xe3\x83\x99\xe3\x82\xa4\xe3\x83\x96',25 April 1975 ,3.68
,,,
,,,
b'Skokiaan (South African Song) (Parts 1 & 2)',b'Louis Armstrong',September 1954 ,3.93
b'My Girl / Be My Guru',b'Hoodoo Gurus',October 1983 ,3.78
b'Agitated / Cyclotron',b'Die Electric Eels',1978,3.55
b'Our Love Is Heavenly / Wrap My Arms Around Him',b'Heavenly',November 1990 ,3.61
b'F.E.A.R.',b'Ian Brown',17 September 2001 ,3.60
b'Strawberry Swing',b'Coldplay',14 September 2009 ,3.63
b'Has Ended',b'Thom Yorke',3 October 2018 ,3.60
,,,
b'Glue',b'Bicep',2017,3.67
"b""He Ain't Heavy.... He's My Brother / 'Cos You Like to Love Me""",b'The Hollies',19 September 1969 ,3.61
"b""It's All Right""",b'Sterling Void',1987,3.63
b'Black Snake Moan / Match Box Blues',b'Blind Lemon Jefferson',April 1927 ,3.64
b'Release the Bats / Blast Off',b'The Birthday Party',31 July 1981 ,3.55
b'If I Know You',b'The Presets',27 March 2009 ,3.73
b'I Can Hear Music / When I Saw You',b'The Ronettes',October 1966 ,3.72
,,,
b'Hey Jupiter',b'Tori Amos',July 1996 ,3.67
b'Black Magic Woman / The Sun Is Shining',b'Fleetwood Mac',29 March 1968 ,3.64
"b'Do Me, Baby / Private Joy'",b'Prince',16 July 1982 ,3.60
b'Here Comes My Girl / Louisiana Rain',b'Tom Petty and The Heartbreakers',26 April 1980 ,3.65
"b""St. James' Infirmary / Nobody's Sweetheart""",b'Cab Calloway and His Orchestra',May 1931 ,3.75
b'Too Hot to Handle / Lights Out',b'UFO',1977,3.74
b'Ride Like the Wind / Minstrel Gigolo',b'Christopher Cross',1979,3.58
,,,
"b""Get It Together / Futterman's Rule""",b'Beastie Boys',1994,3.64
b'Counting Out Time / Riding the Scree',b'Genesis',November 1974 ,3.69
"b'Light Flight (Theme From ""Take Three Girls"") / Cold Mountain'",b'The Pentangle',November 1969 ,3.71
b'This Here Giraffe',b'The Flaming Lips',March 1996 ,3.64
b'Library / I Wanna Be a Witch / The Way You Want',b'Julia Brown',11 June 2013 ,3.68
b'Jokerman / Isis',b'Bob Dylan',June 1984 ,3.60
b'Pow! (Forward)',b'Lethal Bizzle',November 2004 ,3.54
,,,
b'Turquoise / Hey Gyp (Dig the Slowness)',b'Donovan',30 October 1965 ,3.80
b'De aqu\xc3\xad no sales (Cap.4: Disputa)',b'Rosal\xc3\xada',22 January 2019 ,3.69
"b""The Eagle Never Hunts the Fly / I've Loved You""",b'The Music Machine',July 1967 ,3.87
b'Song to Say Goodbye',b'Placebo',6 March 2006 ,3.61
b'Levande begravd / Hj\xc3\xa4rtats slag',b'Liket Lever',June 1979 ,3.64
"b'Never, Never Gonna Give Ya Up'",b'Barry White',1973,3.61
b'Show Biz Kids / Razor Boy',b'Steely Dan',27 July 1973 ,3.65
,,,
b'Caminhante noturno / Baby',b'Os Mutantes',1969,3.89
b'Spazz / Paper Mache',b'The Elastik Band',November 1967 ,3.79
b'Get It Together (Part 1) / Get It Together (Part 2)',b'James Brown',October 1967 ,3.70
b'Sing More Songs Together\xe2\x80\x8b.\xe2\x80\x8b.\xe2\x80\x8b.\xe2\x80\x8b',b'King Dude',25 March 2014 ,3.61
"b""I Don't Want Nobody to Give Me Nothing (Open Up the Door, I'll Get It Myself) (Parts 1 & 2)""",b'James Brown',April 1969 ,3.78
,,,
,,,
b'XO',b'Beyonc\xc3\xa9',2013,3.91
b'Sour Girl',b'Stone Temple Pilots',28 August 2000 ,3.67
b'Home and Dry [CD1]',b'Pet Shop Boys',18 March 2002 ,3.67
b'Somebody (Flowmotion Mix)',b'Escape With Romeo',1990,3.97
b'All That I Got Is You',b'Ghostface Killah',1997,3.67
b'One Mint Julep / Middle of the Night',b'The Clovers',March 1952 ,3.61
"b'Up Above My Head, I Hear Music in the Air / My Journey to the Sky'",b'Sister Rosetta Tharpe',November 1948 ,3.72
,,,
b'Come Together',b'Spiritualized',March 1998 ,3.59
b'Rust',b'Echo & The Bunnymen',15 March 1999 ,3.75
"b""My Favourite Dress / Every Mother's Son / Never Said """,b'The Wedding Present',February 1987 ,3.73
b'Deep',b'Anathema',1999,3.66
"b""Papa Don't Take No Mess (Parts 1 & 2)""",b'James Brown',September 1974 ,3.70
b'Summer Holiday / Vultures Like Lovers',b'Wild Nothing',November 2009 ,3.63
b'Boogie Woogie Bugle Boy / Bounce Me Brother',b'The Andrews Sisters',January 1941 ,3.61
,,,
b'Phaedra / Mysterious Semblance at the Strand of Nightmares',b'Tangerine Dream',1974,3.80
"b""Woodchopper's Ball / Big Wig in the Wig Wam""",b'Woody Herman and His Orchestra',May 1939 ,3.70
b'No Promises / The Perfect Crime',b'Icehouse',1 November 1985 ,3.74
b'Far-Out Son of Lung and the Ramblings of a Madman',b'The Future Sound of London',16 May 1995 ,3.68
b'There But for the Grace of God There Go I / Get Your Body Ready',b'Machine',1979,3.63
b'Split',b'Groundhogs',1971,4.03
b'Thin Line Between Love and Hate / Thigh Spy',b'The Persuaders',July 1971 ,3.71
,,,
b'Antenna',b'Sonic Youth',August 2009 ,3.81
b'Nobodys Scared / Dontsplitit',b'Subway Sect',24 March 1978 ,3.72
b'Equus',b'Blonde Redhead',24 May 2004 ,3.64
b'Cobain',b'Lil Peep',25 September 2016 ,3.62
b'Calling Occupants (Of Interplanetary Craft) / Sub-Rosa Subway',b'Klaatu',1976,3.68
"b""I'm Mandy Fly Me / How Dare You!""",b'10cc',March 1976 ,3.62
b'World Destruction',b'Time Zone',1984,3.60
,,,
b'Mala Vida / Rock Island Line',b'Mano Negra',1988,3.74
b'Advice for the Young at Heart / Johnny Panic and the Bible of Dreams',b'Tears for Fears',February 1990 ,3.63
"b""Ain't Nothing Like the Real Thing / Little Ole Boy, Little Ole Girl""",b'Marvin Gaye & Tammi Terrell',28 March 1968 ,3.65
b'I Wanna Discover You',b'She Male',1984,3.58
b'Copperhead Road / Little Sister',b'Steve Earle',September 1988 ,3.62
"b""Body and Soul / After You've Gone""",b'Benny Goodman Trio',August 1935 ,3.76
b'Forever Autumn / The Fighting Machine',b'Justin Hayward',1978,3.74
,,,
b'Threatz',b'Denzel Curry',13 January 2013 ,3.60
"b""(We Don't Need This) Fascist Groove Thang / Decline of the West""",b'Heaven 17',6 March 1981 ,3.59
b'Milktoast / Milquetoast',b'Helmet',1994,4.18
b'Everything She Wants / Last Christmas',b'Wham!',27 December 1984 ,3.57
b'Sometimes',b'bo en',1 November 2016 ,3.77
,,,
,,,
"b""Soothe Me / I Can't Stand Up (For Falling Down)""",b'Sam & Dave',30 May 1967 ,3.75
b'In the Morning',b'The Coral',9 May 2005 ,3.70
b'State of Art / Winked At',b'Friends Again',1983,3.77
b'Never Comes the Day / So Deep Within You',b'The Moody Blues',2 April 1969 ,3.76
b'Question!',b'System of a Down',August 2005 ,3.55
b'Les jeux to You (Edit)',b'Julia Holter',12 February 2019 ,3.60
b'Hand of the Dead Body',b'Scarface',27 September 1994 ,3.69
,,,
b'Jump in the Line / Angelina',b'Harry Belafonte',1961,3.68
b'When an Old Cricketer Leaves the Crease / Hallucinating Light [Live]',b'Roy Harper',2 May 1975 ,3.84
b'Teenage Angst',b'Placebo',16 September 1996 ,3.65
b'Black Coffee in Bed / The Hunt',b'Squeeze',9 April 1982 ,3.67
b'The Singer / Running Scared',b'Nick Cave & The Bad Seeds',16 June 1986 ,3.63
b'Frontline',b'Kelela',3 September 2017 ,3.60
b'Halloween',b'Misfits',30 October 1981 ,3.60
,,,
b'Broke Down Engine Blues / Southern Can Is Mine',b'Blind Sammie',November 1931 ,3.81
b'Julia / Episode',"b""Pavlov's Dog""",October 1975 ,3.63
b'I Get the Sweetest Feeling / Nothing But Blue Skies',b'Jackie Wilson',July 1968 ,3.72
b'Paranoid / Hideous / You Drive Me Ape (You Big Gorilla)',b'The Dickies',1978,3.70
b'For Lovers (featuring Peter Doherty)',b'Wolfman',12 April 2004 ,3.72
b'Silver Moon / Gone to Earth',b'David Sylvian',3 October 1986 ,3.79
b'History Never Repeats / Holy Smoke',b'Split Enz',April 1981 ,3.71
,,,
b'Crazy About You Baby / Eyesight to the Blind',b'Sonny Boy Williamson',February 1951 ,3.98
b'Girl From Mars / Astral Conversations With Toulouse Lautrec / Cantina Band',b'Ash',31 July 1995 ,3.62
b'Far Far Away / OK Yesterday Was Yesterday',b'Slade',October 1974 ,3.64
b'Almost Ready',b'Dinosaur Jr.',2007,3.77
b'Grave Within a Grave',b'Lil Ugly Mane',30 October 2015 ,3.69
b'Hello Operator / Jolene',b'The White Stripes',May 2000 ,3.62
b'Emerald Sword',b'Rhapsody',9 September 1998 ,3.54
,,,
"b""It's Not the End of the World""",b'Super Furry Animals',14 January 2002 ,3.69
b'Luck of Lucien / Butter',b'A Tribe Called Quest',1991,3.64
b'Lost in the Plot',b'The Dears',8 November 2004 ,3.76
b'Red House / The Wind Cries Mary / Purple Haze',b'Jimi Hendrix',1973,4.02
b'Green Grass & High Tides / Prisoner',b'Outlaws',1976,3.72
"b'The Voice / 22,000 Days'",b'The Moody Blues',July 1981 ,3.66
b'Love Attack / Coming Back to Me Baby',b'James Carr',19 August 1966 ,3.75
,,,
b'Lady Bug',b'Bumblebee Unlimited',1978,3.62
"b""Straighten Up and Fly Right / I Can't See for Lookin'""",b'The King Cole Trio',April 1944 ,3.74
b'\xe3\x83\x9d\xe3\x83\xaa\xe3\x83\xaa\xe3\x82\xba\xe3\x83\xa0 (Polyrhythm)',b'Perfume',12 September 2007 ,3.57
b'Boy Blue / Eldorado',b'Electric Light Orchestra',April 1975 ,3.70
b'Violet Stars Happy Hunting!',b'Janelle Mon\xc3\xa1e',August 2007 ,3.68
,,,
,,,
b'Night Terror / Alpha Shallows',b'Laura Marling',27 October 2008 ,3.70
b'Just Head',b'Nervous Eaters',1979,3.73
b'Haunted',b'Type O Negative',1996,4.02
b'Sound and Vision / Sister Midnight',b'David Bowie',1977,4.19
b'Night Train / Bolo Blues',b'Jimmy Forrest',February 1952 ,3.79
b'US Forces / Outside World',b'Midnight Oil',1982,3.74
b'Poison Flour / I Shall Fear No Evil',b'Dr. Alimantado',1975,3.77
,,,
b'Diminuendo in Blue / Crescendo in Blue',b'Duke Ellington and His Famous Orchestra',13 November 1937 ,3.90
b'Pull Shapes',b'The Pipettes',3 July 2006 ,3.59
b'Love Is a Parasite',b'Blanck Mass',31 July 2019 ,3.61
b'Lotus Blossom / Dream Lucky Blues',b'Julia Lee',July 1946 ,3.85
b'Into the Black',b'Chromatics',11 October 2015 ,3.71
b'Everyday I Write the Book / Heathen Town',b'Elvis Costello & The Attractions',1 June 1983 ,3.67
b'Sun...Sun...Sun...',b'J\xc4\x82-KKI',1976,3.60
,,,
b'Pristine Christine / Sullen Eyes / Everglades',b'The Sea Urchins',November 1987 ,3.62
"b'Touch the Hem of His Garment / Jesus, Wash Away My Troubles'",b'The Soul Stirrers',June 1956 ,3.74
b'Border Girl / Cocoa Sugar',b'Young Fathers',31 October 2018 ,3.72
b'Swans on Glass',b'Modern English',May 1980 ,3.71
b'Instagram',b'DEAN',26 December 2017 ,3.66
b'Nine Below Zero / Mighty Long Time',b'Sonny Boy Williamson',February 1953 ,3.77
b'Race With the Devil / Take It All Away',b'Girlschool',July 1980 ,3.78
,,,
b'Time Stand Still / Force Ten',b'Rush',October 1987 ,3.65
b'Sun in My Mouth',b'Bj\xc3\xb6rk',2001,3.65
b'Make Hay',b'Joanna Newsom',23 October 2016 ,3.59
"b""Say No Go / They Don't Know That the Soul Don't Go for That""",b'De La Soul',1989,3.60
b'Movie Star',b'Bill Wurtz',13 June 2017 ,3.79
b'Deus / Luftgitar',b'The Sugarcubes',April 1988 ,3.69
"b""More Than a Feeling / Don't Look Back""",b'Boston',1981,4.10
,,,
b'Geraldine / The Prettiest Thing on Saltcoats Beach',b'Glasvegas',23 June 2008 ,3.66
b'Butterfly on a Wheel / The Grip of Disease / Kingdom Come (Forever & Again)',b'The Mission',January 1990 ,3.67
b'Take Your Time (Do It Right) (Part 1 & 2)',b'The S.O.S. Band',18 March 1980 ,3.59
b'Criticize / A Broken Heart Can Mend',"b""Alexander O'Neal""",September 1987 ,3.61
b'Lsd ON My Tongue',b'Hi-C',26 April 2019 ,3.67
b'Let X = X / From the Air',b'Laurie Anderson',July 1982 ,3.69
b'Elysian Fields / Desideradi',b'Artemis',1997,3.57
,,,
b'Sensoria / Cut the Damn Camera',b'Cabaret Voltaire',1984,3.61
b'Bad Days',b'The Flaming Lips',27 December 1995 ,3.64
b'Mama Said / Blue Holiday',b'The Shirelles',March 1961 ,3.63
b'Road to Cairo / Shadows of You',"b'Julie Driscoll, Brian Auger & The Trinity'",6 May 1968 ,3.86
b'Pounding Heart Blues / Summertime',b'Port of Harlem Jazz Men',1939,4.00
,,,
,,,
"b""New Amsterdam / Dr Luther's Assistant""",b'Elvis Costello',June 1980 ,3.68
b'Breath of Life',b'Erasure',16 March 1992 ,3.70
b'Law of the Land / Funky Music Sho Nuff Turns Me On',b'The Temptations',17 August 1973 ,3.86
b'Man',b'Neko Case',24 June 2013 ,3.70
"b""I'll Be You / Date to Church""",b'The Replacements',April 1989 ,3.68
b'When I Dream / Kilimanjaro',b'The Teardrop Explodes',September 1980 ,3.67
b'Step On',b'Happy Mondays',March 1990 ,3.60
,,,
b'L-O-V-E (Love) / I Wish You Were Here',b'Al Green',February 1975 ,3.73
b'The Golden Road (To Unlimited Devotion) / Cream Puff War ',b'Grateful Dead',15 March 1967 ,3.74
b'I Love a Man in a Uniform / The World at Fault',b'Gang of Four',April 1982 ,3.61
b'Bad Kingdom',b'Moderat',12 July 2013 ,3.63
b'Taking the Veil / Answered Prayers',b'David Sylvian',6 August 1986 ,3.71
b'The New World / I Must Not Think Bad Thoughts',b'X',1983,3.94
b'Breathless / Down the Line',b'Jerry Lee Lewis',17 February 1958 ,3.61
,,,
"b""Something's Gotten Hold of My Heart / Building Up My Dream World""",b'Gene Pitney',June 1967 ,3.71
b'The Dolphins / Badi-Da',b'Fred Neil',January 1967 ,3.76
b'Going Inside',b'John Frusciante',5 March 2001 ,3.67
b'Bug Eyes',b'dredg',5 May 2005 ,3.70
b'Jogging',b'Richard Dawson',1 August 2019 ,3.58
b'I Wish U Heaven / Scarlet Pussy',b'Prince',20 September 1988 ,3.73
b'Fatalist Palmistry',b'WHY?',2008,3.77
,,,
b'In a Free Land / What Do I Want? / M.I.C.',b'H\xc3\xbcsker D\xc3\xbc',May 1982 ,3.64
b'Cantaloop',b'Us3',1992,3.61
b'Raging Lung',b'The Kni\xcf\x86e',2 September 2013 ,3.63
"b""Tears in the Morning / It's About Time""",b'The Beach Boys',12 October 1970 ,3.62
b'Made You Look',b'Nas',2002,3.62
b'No Letting Go',b'Wayne Wonder',June 2003 ,3.61
b'Adolescent Sex / Sometimes I Feel So Low',b'Japan',1978,3.65
,,,
"b'Cute Without the ""E"" (Cut From the Team)'",b'Taking Back Sunday',2003,3.62
"b""Couldn't Get Ahead / Rollin' Dany""",b'The Fall',14 June 1985 ,3.69
"b""I Ain't Mad at Cha""",b'2Pac',1996,3.57
b'Mushaboom',b'Feist',13 September 2004 ,3.62
b'Blinded by the Lights',b'The Streets',27 September 2004 ,3.57
b'Sweet Thing / Circles',b'Rufus Featuring Chaka Khan',7 January 1976 ,3.73
"b""Fast Life / It's a Shame (Remix)""",b'Kool G Rap',1995,3.82
,,,
b'Undecided / In the Groove at the Grove',b'Chick Webb and His Orchestra',March 1939 ,3.89
b'Gimme Some More',b'Busta Rhymes',14 December 1998 ,3.56
"b""We're a Winner / It's All Over""",b'The Impressions',December 1967 ,3.78
b'Confessions Pt III',b'BADBADNOTGOOD',13 September 2017 ,3.67
b'Friends / Five Minutes of Funk',b'Whodini',1984,3.62
,,,
,,,
b'Ch\xc5\x82opiec z plasteliny',b'Lenny Valentino',4 February 2002 ,3.79
b'Wedding Bell Blues / Stoney End',b'Laura Nyro',September 1966 ,3.78
b'Todo tiene su fin',b'M\xc3\xb3dulos',1969,3.93
b'Street Life / The Hustler',b'The Crusaders',1979,3.63
b'Singularity',b'Jon Hopkins',19 September 2018 ,4.07
b'Feed the Tree',b'Belly',11 January 1993 ,3.63
b'Nothing in My Way',b'Keane',30 October 2006 ,3.69
,,,
b'Small Blue Thing /  The Queen and the Soldier',b'Suzanne Vega',November 1985 ,3.79
b'John Hardy Was a Desperate Little Man / Bring Back My Blue-Eyed Boy to Me',b'The Carter Family',December 1929 ,3.74
b'Walking in the Rain / Peanut Butter',b'Grace Jones',October 1981 ,3.69
b'Shuggie',b'Foxygen',16 November 2012 ,3.63
b'Let the Music (Use You)',b'The Night Writers',1987,3.57
b'Slowdive / Cannibal Roses',b'Siouxsie and The Banshees',1 October 1982 ,3.65
b'Exodus 23:1',b'Pusha T',23 May 2012 ,3.74
,,,
b'Kometenmelodie 2 / Mitternacht',b'Kraftwerk',1974,3.59
b'Hold On to Your Friends',b'Morrissey',30 May 1994 ,3.66
"b""Stones in My Passway / I'm a Steady Rollin' Man""",b'Robert Johnson',15 November 1937 ,3.72
b'Reality Asylum / Shaved Women',b'Crass',1979,3.58
b'(I Thought) You Wanted to Know / If and When',b'Chris Stamey',1978,3.64
b'\xe3\x82\x82\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x91\xef\xbc\x81\xe3\x82\xbb\xe3\x83\xbc\xe3\x83\xa9\xe3\x83\xbc\xe3\x81\xb5\xe3\x81\x8f (Motteke! Sailor Fuku)',b'\xe5\xb9\xb3\xe9\x87\x8e\xe7\xb6\xbe [Aya Hirano]',23 May 2007 ,3.61
b'You Gots to Chill',b'EPMD',1988,3.62
,,,
"b""Savoir-faire / I'll Be Yours""",b'Family Fodder',1980,3.82
b'Ring of Fire / Voice of the Bayou',b'Anita Carter',January 1963 ,3.83
b'Brother',b'The Organ',20 March 2006 ,3.75
b'Early',b'Run the Jewels',2015,3.62
b'Follow Your Arrow',b'Kacey Musgraves',21 October 2013 ,3.63
b'The Noise of Carpet',b'Stereolab',1996,3.71
b'When The Boat Comes Inside Your House / A Season Underground',b'Flotation Toy Warning',April 2011 ,3.74
,,,
"b""Precious to Me / Baby It's You""",b'Phil Seymour',January 1981 ,3.68
b'We Got the Beat / Our Lips Are Sealed',"b""Go-Go's""",1982,4.00
b'Head / Sister / Partyup',b'Prince',May 1981 ,3.63
b'Abducted / Go Outside',b'Cults',16 April 2011 ,3.60
b'We Got to Have Peace / Love to Keep You in My Mind',b'Curtis Mayfield',February 1972 ,3.77
b'The Great Banana Hoax / Wind-Up Toys',b'The Electric Prunes',July 1967 ,3.83
b'A Movie Script Ending',b'Death Cab for Cutie',4 February 2002 ,3.67
,,,
b'Hard to Say / Tournesol',b'Djrum',13 September 2019 ,3.58
b'Come Talk to Me',b'Peter Gabriel',September 1993 ,3.74
b'Too Much',b'Sufjan Stevens',2010,3.62
"b""Help I'm Alive / Help I'm a B-Side""",b'Metric',16 March 2009 ,3.58
,,,
"b""Jackie's Strength""",b'Tori Amos',15 September 1998 ,3.62
b'Blood of Eden',b'Peter Gabriel',March 1993 ,3.67
"b""Echo's Answer""",b'Broadcast',1 November 1999 ,3.63
b'You and Your Sister',b'This Mortal Coil',1991,3.68
b'Oh Yeah / South Downs',b'Roxy Music',July 1980 ,3.63
b'Dom andra',b'Kent',18 March 2002 ,3.79
b'Le clan des siciliens',b'Ennio Morricone',1969,3.90
,,,
b'And a Bang on the Ear / The Raggle Taggle Gypsy',b'The Waterboys',1989,3.71
b'Acid King',b'Malibu Ken',19 November 2018 ,3.64
"b""Franklin's Tower / Help on the Way""",b'Grateful Dead',January 1976 ,4.00
b'One Hand Loose / Bottle to the Baby',b'Charlie Feathers',22 December 1956 ,3.74
b'Magician (Suture)',b'Milo',30 June 2017 ,3.59
b'Boogie On Reggae Woman / Seems So Long',b'Stevie Wonder',November 1974 ,3.62
"b""Keys to Your Heart / 5 Star Rock 'n' Roll Petrol""",b'The 101ers',31 May 1976 ,3.69
,,,
b'Year of the Tiger',b'St. Vincent',21 November 2011 ,3.60
b'Star Child (Mothership Connection) / Supergroovalisticprosifunkstication (The Thumps Bump)',b'Parliament',August 1976 ,3.68
b'A New Day',b'Killing Joke',July 1984 ,3.73
b'5 Minutes / Rok It to the Moon',b'The Stranglers',27 January 1978 ,3.71
b'Mama Roux / Jump Sturdy',"b'Dr. John, The Night Tripper'",November 1968 ,3.78
b'Cattails',b'Big Thief',3 April 2019 ,3.62
"b""For the Dead / Child's Body""",b'Gene',May 1994 ,3.88
,,,
b'Ignorance is Bliss',b'Kendrick Lamar',23 September 2010 ,3.81
b'The Bones of You',b'Elbow',29 September 2008 ,3.72
b'Soul Bossa Nova / On the Street Where You Live',b'Quincy Jones',1962,3.78
"b""Flamingo / I'm Getting Sentimental Over You""",b'Earl Bostic',October 1951 ,3.73
b'Big Sur',b'The Thrills',9 June 2003 ,3.72
"b""(Ghost) Riders in the Sky / I'm Gonna Sit on the Porch and Pick on My Old Guitar""",b'Johnny Cash',1979,3.72
b'The Promise',b'Sturgill Simpson',2014,3.77
,,,
b'Be All Things',b'Chelsea Wolfe',14 August 2019 ,3.62
b'Run',b'Snow Patrol',26 January 2004 ,3.60
b'Girl of My Dreams / Come Back / Robber / Whiskey and Wine',b'Bram Tchaikovsky',February 1979 ,3.75
